blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,n_sold,n_rental,n_residents,remaining_lease,Latitude,Longitude,Postcode,hdb_town
605,CHOA CHU KANG ST 62,12,CCK,52,0,0,0,0,0,52,0,0,0,0,0,0,52,0,197.6,72,1.39810611730232,103.743555918749,680605,CHOA CHU KANG
605,CLEMENTI WEST ST 1,22,CL,84,0,0,0,0,84,0,0,0,0,0,0,0,84,0,294.0,56,1.30538490099306,103.768020281,120605,CLEMENTI
605,ELIAS RD,13,PRC,48,0,0,0,0,0,48,0,0,0,0,0,0,48,0,182.39999999999998,71,1.37714407371089,103.94300000834,510605,PASIR RIS
605,HOUGANG AVE 4,12,HG,110,0,0,0,110,0,0,0,0,0,0,0,0,110,0,363.0,63,1.37096742046403,103.88649685593,530605,HOUGANG
605,JURONG WEST ST 62,15,JW,79,0,0,0,23,28,28,0,0,0,0,0,0,79,0,280.29999999999995,77,1.33845797373748,103.699564382012,640605,JURONG WEST
605,SENJA RD,30,BP,164,0,0,0,48,116,0,0,0,0,0,0,0,164,0,564.4,76,1.38080486799859,103.761856783214,670605,BUKIT PANJANG
605,WOODLANDS DR 42,12,WL,88,0,0,0,88,0,0,0,0,0,0,0,0,88,0,290.4,73,1.43719230414699,103.797089753215,730605,WOODLANDS
605,YISHUN ST 61,13,YS,70,0,0,24,24,0,0,22,0,0,0,0,0,70,0,216.2,65,1.42172608902193,103.836336375801,760605,YISHUN
605A,TAMPINES ST 61,16,TAP,112,0,0,0,84,28,0,0,0,0,0,0,0,112,0,375.2,96,1.36240981026353,103.935600500968,521605,TAMPINES
605B,TAMPINES ST 61,14,TAP,104,0,0,78,26,0,0,0,0,0,0,0,0,104,0,280.8,96,1.3623711834696,103.935192775972,522605,TAMPINES
605C,TAMPINES ST 61,16,TAP,116,0,0,0,86,30,0,0,0,0,0,0,0,116,0,388.8,96,1.36187235882243,103.935562446566,523605,TAMPINES
605D,TAMPINES ST 61,14,TAP,96,0,0,48,24,24,0,0,0,0,0,0,0,96,0,283.2,96,1.36179025953788,103.935871959816,524605,TAMPINES
606,ANG MO KIO AVE 5,12,AMK,131,0,0,108,22,0,1,0,0,0,0,0,0,131,0,346.4,57,1.37932777238671,103.83673603156,560606,ANG MO KIO
606,BEDOK RESERVOIR RD,11,BD,115,0,0,90,20,2,3,0,0,0,0,0,0,115,0,309.4,59,1.33122228560871,103.913799878266,470606,BEDOK
606,CHOA CHU KANG ST 62,12,CCK,76,0,0,0,0,0,76,0,0,0,0,0,0,76,0,288.8,72,1.39843572591709,103.743819552032,680606,CHOA CHU KANG
606,CLEMENTI WEST ST 1,22,CL,84,0,0,0,0,84,0,0,0,0,0,0,0,84,0,294.0,56,1.30485353584518,103.767990336741,120606,CLEMENTI
606,ELIAS RD,17,PRC,56,0,0,0,0,0,56,0,0,0,0,0,0,56,0,212.79999999999998,71,1.37666666959382,103.942648434105,510606,PASIR RIS
606,HOUGANG AVE 4,13,HG,96,0,0,0,96,0,0,0,0,0,0,0,0,96,0,316.79999999999995,63,1.37067705851962,103.885941076262,530606,HOUGANG
606,JURONG WEST ST 65,15,JW,79,0,0,0,23,28,28,0,0,0,0,0,0,79,0,280.29999999999995,77,1.33793644267156,103.699282789577,640606,JURONG WEST
606,SENJA RD,30,BP,164,0,0,0,48,116,0,0,0,0,0,0,0,164,0,564.4,75,1.38129574701623,103.761571341904,670606,BUKIT PANJANG
606,WOODLANDS RING RD,12,WL,91,0,0,0,36,55,0,0,0,0,0,0,0,91,0,311.3,75,1.43672576257891,103.797147612705,730606,WOODLANDS
606,YISHUN ST 61,13,YS,72,0,0,0,0,0,72,0,0,0,0,0,0,72,0,273.59999999999997,64,1.42133417332717,103.836318252115,760606,YISHUN
606A,TAMPINES ST 61,15,TAP,104,0,0,52,26,26,0,0,0,0,0,0,0,104,0,306.8,96,1.36237689129671,103.936586944758,521606,TAMPINES
606B,TAMPINES ST 61,16,TAP,116,0,0,0,86,30,0,0,0,0,0,0,0,116,0,388.8,96,1.36230165817252,103.937401758053,522606,TAMPINES
606C,TAMPINES ST 61,14,TAP,104,0,0,78,26,0,0,0,0,0,0,0,0,104,0,280.8,96,1.36189172236248,103.937506920261,523606,TAMPINES
606D,TAMPINES ST 61,16,TAP,112,0,0,0,70,42,0,0,0,0,0,0,0,112,0,378.0,96,1.36185122194834,103.937073184127,524606,TAMPINES
607,ANG MO KIO AVE 4,13,AMK,188,0,0,160,24,1,3,0,0,0,0,0,0,188,0,494.09999999999997,57,1.38046758670091,103.838816721629,560607,ANG MO KIO
607,BEDOK RESERVOIR RD,12,BD,110,0,0,0,16,94,0,0,0,0,0,0,0,110,0,381.8,60,1.33108483907724,103.912899551537,470607,BEDOK
607,CHOA CHU KANG ST 62,12,CCK,110,0,0,0,44,66,0,0,0,0,0,0,0,110,0,376.2,72,1.39901658579842,103.744182210841,680607,CHOA CHU KANG
607,CLEMENTI WEST ST 1,12,CL,154,0,0,132,22,0,0,0,0,0,0,0,0,154,0,402.6,56,1.30423592481834,103.76785339614,120607,CLEMENTI
607,ELIAS RD,17,PRC,56,0,0,0,0,0,56,0,0,0,0,0,0,56,0,212.79999999999998,72,1.37638608282285,103.942462589515,510607,PASIR RIS
607,HOUGANG AVE 4,9,HG,92,0,0,0,64,28,0,0,0,0,0,0,0,92,0,309.2,63,1.3702520267426,103.886157677641,530607,HOUGANG
607,JURONG WEST ST 65,15,JW,79,0,0,0,23,28,28,0,0,0,0,0,0,79,0,280.29999999999995,77,1.33797491687292,103.699697593715,640607,JURONG WEST
607,SENJA RD,22,BP,126,0,0,0,0,0,126,0,0,0,0,0,0,126,0,478.79999999999995,78,1.38251965138698,103.761516280011,670607,BUKIT PANJANG
607,WOODLANDS RING RD,12,WL,91,0,0,0,36,55,0,0,0,0,0,0,0,91,0,311.3,75,1.43665492960631,103.796231467375,730607,WOODLANDS
607,YISHUN ST 61,12,YS,88,0,0,0,48,40,0,0,0,0,0,0,0,88,0,298.4,64,1.42138604430426,103.835604224236,760607,YISHUN
608,ANG MO KIO AVE 5,12,AMK,122,0,0,100,20,1,1,0,0,0,0,0,0,122,0,323.3,57,1.37858209980487,103.836760311526,560608,ANG MO KIO
608,BEDOK RESERVOIR RD,11,BD,118,0,0,86,30,1,1,0,0,0,0,0,0,118,0,321.3,59,1.33184129947186,103.913196235939,470608,BEDOK
608,CHOA CHU KANG ST 62,9,CCK,74,0,0,0,63,11,0,0,0,0,0,0,0,74,0,246.39999999999998,72,1.39846759912749,103.744645761889,680608,CHOA CHU KANG
608,CLEMENTI WEST ST 1,12,CL,216,0,0,189,22,1,3,0,0,0,0,1,0,215,1,562.5,56,1.30434110257324,103.766529796163,120608,CLEMENTI
608,ELIAS RD,17,PRC,56,0,0,0,0,0,56,0,0,0,0,0,0,56,0,212.79999999999998,72,1.37582149131802,103.943078888008,510608,PASIR RIS
608,HOUGANG AVE 4,4,HG,32,0,0,0,32,0,0,0,0,0,0,0,0,32,0,105.6,63,1.37084420462336,103.885431882212,530608,HOUGANG
608,JURONG WEST ST 65,15,JW,81,0,0,0,23,28,30,0,0,0,0,0,0,81,0,287.9,77,1.33797471643971,103.700171739975,640608,JURONG WEST
608,SENJA RD,21,BP,80,0,0,0,0,80,0,0,0,0,0,0,0,80,0,280.0,78,1.38290197575175,103.761368223608,670608,BUKIT PANJANG
608,WOODLANDS RING RD,12,WL,66,0,0,0,22,44,0,0,0,0,0,0,0,66,0,226.6,75,1.43621968262254,103.796496127558,730608,WOODLANDS
608,YISHUN ST 61,4,YS,16,0,0,0,0,8,8,0,0,0,0,0,0,16,0,58.4,64,1.4207774664772,103.835219474502,760608,YISHUN
608A,TAMPINES NTH DR 1,15,TAP,112,0,0,0,56,56,0,0,0,0,0,0,0,112,0,380.79999999999995,97,1.36314791550448,103.93511840985,521608,TAMPINES
608B,TAMPINES NTH DR 1,15,TAP,111,0,0,0,56,55,0,0,0,0,0,0,0,111,0,377.29999999999995,97,1.36312572875358,103.935956103971,522608,TAMPINES
608C,TAMPINES NTH DR 1,15,TAP,111,0,0,28,27,56,0,0,0,0,0,0,0,111,0,355.1,97,1.36311517141264,103.936402646417,523608,TAMPINES
609,ANG MO KIO AVE 4,11,AMK,120,0,0,0,80,40,0,0,0,0,0,0,0,120,0,404.0,57,1.37926033335479,103.8380302612,560609,ANG MO KIO
609,BEDOK RESERVOIR RD,10,BD,214,0,0,176,36,2,0,0,0,0,0,0,0,214,0,565.8,60,1.33183921459218,103.912364855077,470609,BEDOK
609,BT PANJANG RING RD,21,BP,172,0,0,0,91,81,0,0,0,0,0,0,0,172,0,583.8,78,1.38285734125021,103.762010135941,670609,BUKIT PANJANG
609,CHOA CHU KANG ST 62,12,CCK,81,0,0,0,59,22,0,0,0,0,0,0,0,81,0,271.7,72,1.39929966313489,103.744719393752,680609,CHOA CHU KANG
609,CLEMENTI WEST ST 1,14,CL,130,0,0,0,130,0,0,0,0,0,0,0,0,130,0,429.0,56,1.30409242562108,103.765522148085,120609,CLEMENTI
609,ELIAS RD,13,PRC,48,0,0,0,0,0,48,0,0,0,0,0,0,48,0,182.39999999999998,71,1.37548734417666,103.942727425752,510609,PASIR RIS
609,HOUGANG AVE 8,4,HG,20,0,0,0,0,0,20,0,0,0,0,0,0,20,0,76.0,63,1.37024550204274,103.885525038695,530609,HOUGANG
609,JURONG WEST ST 65,15,JW,81,0,0,0,23,28,30,0,0,0,0,0,0,81,0,287.9,77,1.33793586799435,103.700586485479,640609,JURONG WEST
609,WOODLANDS RING RD,12,WL,88,0,0,0,33,55,0,0,0,0,0,0,0,88,0,301.4,75,1.43597624869668,103.796213561468,730609,WOODLANDS
609,YISHUN ST 61,12,YS,132,0,0,0,132,0,0,0,0,0,0,0,0,132,0,435.59999999999997,63,1.42098979316417,103.836352971103,760609,YISHUN
609A,BEDOK RESERVOIR RD,13,BD,129,0,26,0,0,0,0,0,103,0,0,0,0,129,0,291.6,92,1.33182858762708,103.91189196562,471609,BEDOK
609A,TAMPINES NTH DR 1,15,TAP,108,0,0,0,52,56,0,0,0,0,0,0,0,108,0,367.6,97,1.36361412499017,103.935357759734,521609,TAMPINES
609B,TAMPINES NTH DR 1,15,TAP,111,0,0,0,55,56,0,0,0,0,0,0,0,111,0,377.5,97,1.36361417117643,103.935679916041,522609,TAMPINES
609C,TAMPINES NTH DR 1,15,TAP,167,0,50,27,28,0,0,0,62,0,0,0,0,167,0,421.3,97,1.3636897807061,103.936514982808,523609,TAMPINES
609D,TAMPINES NTH DR 1,15,TAP,165,0,66,25,28,0,0,0,46,0,0,0,0,165,0,421.1,97,1.36387005013131,103.93738830427,524609,TAMPINES
61,CHAI CHEE RD,12,BD,110,0,0,0,110,0,0,0,0,0,0,0,0,110,0,363.0,60,1.32510871928237,103.920738188884,460061,BEDOK
61,CIRCUIT RD,10,GL,118,0,0,116,2,0,0,0,0,0,0,0,0,118,0,296.6,42,1.32573742833728,103.887054329523,370061,GEYLANG
61,JLN TENTERAM,2,KWN,9,0,0,9,0,0,0,0,0,0,0,0,0,9,0,22.5,37,1.32797110234326,103.857572661207,320061,KALLANG/WHAMPOA
61,LOR 5 TOA PAYOH,10,TP,120,0,29,90,0,0,0,0,0,0,1,0,0,119,1,300.0,44,1.33645683383018,103.852110981584,310061,TOA PAYOH
61,MARINE DR,14,MP,130,0,0,0,130,0,0,0,0,0,0,0,0,130,0,429.0,53,1.30308756539078,103.908751961706,440061,MARINE PARADE
61,NEW UPP CHANGI RD,25,BD,96,0,0,0,0,96,0,0,0,0,0,0,0,96,0,336.0,55,1.32275469870145,103.940776413808,461061,BEDOK
61,TELOK BLANGAH HTS,11,BM,183,0,0,160,19,3,1,0,0,0,0,0,0,183,0,477.0,54,1.27570500784019,103.812007084346,100061,BUKIT MERAH
61A,STRATHMORE AVE,27,QT,180,0,13,26,78,0,0,0,63,0,0,0,0,180,0,493.5,88,1.29386098878546,103.811583887322,142061,QUEENSTOWN
61B,STRATHMORE AVE,30,QT,162,0,0,52,110,0,0,0,0,0,0,0,0,162,0,493.0,88,1.29375107969483,103.811956712048,143061,QUEENSTOWN
61C,STRATHMORE AVE,30,QT,162,0,0,52,110,0,0,0,0,0,0,0,0,162,0,493.0,88,1.29423642591379,103.812035249623,144061,QUEENSTOWN
610,ANG MO KIO AVE 4,11,AMK,258,0,0,196,60,2,0,0,0,0,0,0,0,258,0,695.0,58,1.37939470300077,103.839157232686,560610,ANG MO KIO
610,BEDOK RESERVOIR RD,4,BD,28,0,0,20,8,0,0,0,0,0,0,0,0,28,0,76.4,59,1.33084879115082,103.912214924772,470610,BEDOK
610,CHOA CHU KANG ST 62,12,CCK,76,0,0,0,32,44,0,0,0,0,0,0,0,76,0,259.6,72,1.3994268495544,103.743786296472,680610,CHOA CHU KANG
610,CLEMENTI WEST ST 1,12,CL,198,0,0,132,66,0,0,0,0,0,0,0,0,198,0,547.8,60,1.30454704525517,103.768773617907,120610,CLEMENTI
610,ELIAS RD,18,PRC,89,0,0,0,26,63,0,0,0,0,0,0,0,89,0,306.3,72,1.3753110119026,103.942047305582,510610,PASIR RIS
610,HOUGANG AVE 8,19,HG,72,0,0,0,0,72,0,0,0,0,0,0,0,72,0,252.0,64,1.37031263468239,103.88512562936,530610,HOUGANG
610,JURONG WEST ST 65,15,JW,114,0,0,0,14,100,0,0,0,0,0,0,0,114,0,396.2,77,1.33832453444579,103.700856222877,640610,JURONG WEST
610,SENJA RD,21,BP,80,0,0,0,0,80,0,0,0,0,0,0,0,80,0,280.0,78,1.38340067966504,103.761236851817,670610,BUKIT PANJANG
610,WOODLANDS AVE 4,12,WL,91,0,0,0,36,55,0,0,0,0,0,0,0,91,0,311.3,75,1.4353788069886,103.796347725251,730610,WOODLANDS
610,YISHUN ST 61,12,YS,110,0,0,0,110,0,0,0,0,0,0,0,0,110,0,363.0,63,1.42057938136498,103.836103032168,760610,YISHUN
610A,TAMPINES NTH DR 1,15,TAP,109,0,0,0,53,56,0,0,0,0,0,0,0,109,0,370.9,97,1.36449829827687,103.936915541696,521610,TAMPINES
610B,TAMPINES NTH DR 1,15,TAP,111,0,0,0,55,56,0,0,0,0,0,0,0,111,0,377.5,97,1.3644178163568,103.936006719423,522610,TAMPINES
610C,TAMPINES NTH DR 1,15,TAP,111,0,0,0,55,56,0,0,0,0,0,0,0,111,0,377.5,97,1.36441776002022,103.935558340158,523610,TAMPINES
611,ANG MO KIO AVE 5,13,AMK,142,0,0,116,24,1,1,0,0,0,0,0,0,142,0,376.5,57,1.37829205312001,103.837251895809,560611,ANG MO KIO
611,BEDOK RESERVOIR RD,13,BD,96,0,0,0,18,78,0,0,0,0,0,0,0,96,0,332.4,60,1.33101555033747,103.915165583026,470611,BEDOK
611,BT PANJANG RING RD,21,BP,170,0,0,0,90,80,0,0,0,0,0,0,0,170,0,577.0,78,1.38387209680691,103.761859831513,670611,BUKIT PANJANG
611,CHOA CHU KANG ST 62,12,CCK,79,0,0,0,35,44,0,0,0,0,0,0,0,79,0,269.5,72,1.39974204768206,103.743861775626,680611,CHOA CHU KANG
611,CLEMENTI WEST ST 1,9,CL,208,0,0,136,72,0,0,0,0,0,0,0,0,208,0,577.6,61,1.3036973994055,103.769476900942,120611,CLEMENTI
611,ELIAS RD,13,PRC,60,0,0,0,12,48,0,0,0,0,0,0,0,60,0,207.6,71,1.37505768778741,103.942533878557,510611,PASIR RIS
611,HOUGANG AVE 8,12,HG,114,0,0,0,114,0,0,0,0,0,0,0,0,114,0,376.2,63,1.36997181721607,103.884745365702,530611,HOUGANG
611,JURONG WEST ST 65,15,JW,79,0,0,0,23,56,0,0,0,0,0,0,0,79,0,271.9,77,1.3389061885246,103.700751339877,640611,JURONG WEST
611,WOODLANDS RING RD,12,WL,110,0,0,0,55,55,0,0,0,0,0,0,0,110,0,374.0,75,1.43542609193713,103.796998842033,730611,WOODLANDS
611,YISHUN ST 61,13,YS,72,0,0,0,0,0,72,0,0,0,0,0,0,72,0,273.59999999999997,64,1.42020085877632,103.836152890632,760611,YISHUN
612,ANG MO KIO AVE 4,11,AMK,240,0,0,0,240,0,0,0,0,0,0,0,0,240,0,792.0,57,1.37890791374409,103.838602654716,560612,ANG MO KIO
612,BEDOK RESERVOIR RD,11,BD,80,0,0,0,12,68,0,0,0,0,0,0,0,80,0,277.6,58,1.3316586704976,103.915937361546,470612,BEDOK
612,CHOA CHU KANG ST 62,12,CCK,110,0,0,0,44,66,0,0,0,0,0,0,0,110,0,376.2,72,1.40000866051722,103.744352713589,680612,CHOA CHU KANG
612,CLEMENTI WEST ST 1,12,CL,214,0,0,129,85,0,0,0,0,0,0,0,0,214,0,603.0,61,1.303442198537,103.768633365525,120612,CLEMENTI
612,ELIAS RD,18,PRC,82,0,0,0,24,58,0,0,0,0,0,0,0,82,0,282.2,72,1.37462722525788,103.942023507749,510612,PASIR RIS
612,HOUGANG AVE 8,4,HG,40,0,0,0,28,12,0,0,0,0,0,0,0,40,0,134.39999999999998,63,1.36937464075336,103.885328069276,530612,HOUGANG
612,JURONG WEST ST 65,15,JW,79,0,0,0,23,56,0,0,0,0,0,0,0,79,0,271.9,77,1.33939662639215,103.700668722875,640612,JURONG WEST
612,SENJA RD,21,BP,123,0,0,0,43,80,0,0,0,0,0,0,0,123,0,421.9,78,1.38402104593465,103.761034236428,670612,BUKIT PANJANG
612,WOODLANDS AVE 4,12,WL,115,0,0,0,60,55,0,0,0,0,0,0,0,115,0,390.5,75,1.43508189271048,103.796733054808,730612,WOODLANDS
612,YISHUN ST 61,12,YS,88,0,0,0,48,40,0,0,0,0,0,0,0,88,0,298.4,64,1.42036475237606,103.835413304775,760612,YISHUN
612A,PUNGGOL DR,17,PG,96,0,0,0,96,0,0,0,0,0,0,0,0,96,0,316.79999999999995,89,1.40416431665459,103.909117742952,821612,PUNGGOL
612A,TAMPINES NTH DR 1,15,TAP,112,0,0,28,56,28,0,0,0,0,0,0,0,112,0,352.79999999999995,97,1.36528634266006,103.935196033623,521612,TAMPINES
612B,PUNGGOL DR,16,PG,90,0,0,0,90,0,0,0,0,0,0,0,0,90,0,297.0,89,1.40493858379942,103.908157161266,822612,PUNGGOL
612B,TAMPINES NTH DR 1,15,TAP,107,0,0,0,54,53,0,0,0,0,0,0,0,107,0,363.7,97,1.36536043524759,103.935789815182,522612,TAMPINES
612C,PUNGGOL DR,16,PG,90,0,0,0,90,0,0,0,0,0,0,0,0,90,0,297.0,89,1.40507771619281,103.90775993572,823612,PUNGGOL
612D,PUNGGOL DR,16,PG,90,0,0,0,90,0,0,0,0,0,0,0,0,90,0,297.0,89,1.40472652611435,103.907623552659,824612,PUNGGOL
613,ANG MO KIO AVE 4,13,AMK,52,0,0,0,0,0,52,0,0,0,0,0,0,52,0,197.6,73,1.37845661566039,103.839292714848,560613,ANG MO KIO
613,BEDOK RESERVOIR RD,11,BD,120,0,0,0,20,100,0,0,0,0,0,0,0,120,0,416.0,58,1.33189327383579,103.917026960083,470613,BEDOK
613,BT PANJANG RING RD,21,BP,170,0,0,0,90,80,0,0,0,0,0,0,0,170,0,577.0,78,1.38436672930183,103.762046231912,670613,BUKIT PANJANG
613,CHOA CHU KANG ST 62,12,CCK,110,0,0,0,44,66,0,0,0,0,0,0,0,110,0,376.2,72,1.40063924818019,103.744405825635,680613,CHOA CHU KANG
613,CLEMENTI WEST ST 1,12,CL,128,0,0,0,20,108,0,0,0,0,0,0,0,128,0,444.0,61,1.30373748080136,103.767838195196,120613,CLEMENTI
613,ELIAS RD,18,PRC,82,0,0,0,24,58,0,0,0,0,0,0,0,82,0,282.2,72,1.37499586404528,103.941510592544,510613,PASIR RIS
613,HOUGANG AVE 8,12,HG,110,0,0,0,110,0,0,0,0,0,0,0,0,110,0,363.0,63,1.36948675640333,103.884789364828,530613,HOUGANG
613,JURONG WEST ST 62,15,JW,84,0,0,0,28,28,28,0,0,0,0,0,0,84,0,296.79999999999995,77,1.33978250520383,103.700667734162,640613,JURONG WEST
613,WOODLANDS AVE 4,12,WL,91,0,0,0,47,44,0,0,0,0,0,0,0,91,0,309.1,75,1.4344285097579,103.796826266544,730613,WOODLANDS
613,YISHUN ST 61,12,YS,88,0,0,0,48,40,0,0,0,0,0,0,0,88,0,298.4,64,1.42006663484074,103.835283676505,760613,YISHUN
613A,BEDOK RESERVOIR RD,15,BD,84,0,0,0,28,56,0,0,0,0,0,0,0,84,0,288.4,74,1.3325695358182,103.917750825052,471613,BEDOK
613A,PUNGGOL DR,16,PG,90,0,0,0,90,0,0,0,0,0,0,0,0,90,0,297.0,89,1.40442051976244,103.907861033253,821613,PUNGGOL
613A,TAMPINES NTH DR 1,15,TAP,140,0,0,56,70,14,0,0,0,0,0,0,0,140,0,420.0,97,1.3657934916842,103.935322892026,521613,TAMPINES
613B,BEDOK RESERVOIR RD,15,BD,118,0,0,0,92,26,0,0,0,0,0,0,0,118,0,394.59999999999997,74,1.3327873115852,103.918222316133,472613,BEDOK
613B,PUNGGOL DR,16,PG,90,0,0,30,60,0,0,0,0,0,0,0,0,90,0,273.0,89,1.40427710253969,103.90827778637,822613,PUNGGOL
613B,TAMPINES NTH DR 1,15,TAP,139,0,0,28,83,28,0,0,0,0,0,0,0,139,0,441.9,97,1.366081228979,103.936008325034,522613,TAMPINES
613C,PUNGGOL DR,17,PG,96,0,0,32,64,0,0,0,0,0,0,0,0,96,0,291.2,89,1.40398321711595,103.908663894394,823613,PUNGGOL
613D,PUNGGOL DR,17,PG,96,0,0,0,96,0,0,0,0,0,0,0,0,96,0,316.79999999999995,89,1.40382435066928,103.908909336084,824613,PUNGGOL
614,ANG MO KIO AVE 4,13,AMK,52,0,0,0,0,0,52,0,0,0,0,0,0,52,0,197.6,73,1.37796930547009,103.839217148059,560614,ANG MO KIO
614,BEDOK RESERVOIR RD,9,BD,112,0,0,96,16,0,0,0,0,0,0,0,0,112,0,292.8,58,1.332409040218,103.916788909074,470614,BEDOK
614,CHOA CHU KANG ST 62,12,CCK,78,0,0,0,34,44,0,0,0,0,0,0,0,78,0,266.2,72,1.40107026199617,103.744024958466,680614,CHOA CHU KANG
614,ELIAS RD,18,PRC,82,0,0,0,24,58,0,0,0,0,0,0,0,82,0,282.2,72,1.37566317653798,103.941627262274,510614,PASIR RIS
614,HOUGANG AVE 8,12,HG,110,0,0,0,110,0,0,0,0,0,0,0,0,110,0,363.0,63,1.36914010573801,103.8846969292,530614,HOUGANG
614,SENJA RD,19,BP,115,0,0,0,43,72,0,0,0,0,0,0,0,115,0,393.9,78,1.38454850292013,103.760865902822,670614,BUKIT PANJANG
614,WOODLANDS AVE 4,12,WL,77,0,0,0,33,44,0,0,0,0,0,0,0,77,0,262.9,75,1.43445536966004,103.79641239237,730614,WOODLANDS
614,YISHUN ST 61,13,YS,72,0,0,0,0,0,72,0,0,0,0,0,0,72,0,273.59999999999997,64,1.4198290672055,103.836032497982,760614,YISHUN
614A,EDGEFIELD PLAINS,17,PG,96,0,0,0,96,0,0,0,0,0,0,0,0,96,0,316.79999999999995,89,1.40358421163654,103.909264059421,821614,PUNGGOL
614A,TAMPINES NTH DR 1,15,TAP,108,0,0,0,80,28,0,0,0,0,0,0,0,108,0,362.0,97,1.36489478768898,103.936692419369,521614,TAMPINES
614B,EDGEFIELD PLAINS,17,PG,96,0,0,0,96,0,0,0,0,0,0,0,0,96,0,316.79999999999995,89,1.40290323653965,103.910057537905,822614,PUNGGOL
614B,TAMPINES NTH DR 1,15,TAP,108,0,0,0,52,56,0,0,0,0,0,0,0,108,0,367.6,97,1.36483672442073,103.935795400387,522614,TAMPINES
615,ANG MO KIO AVE 4,13,AMK,60,0,0,0,0,0,60,0,0,0,0,0,0,60,0,228.0,73,1.37746341295119,103.839130090374,560615,ANG MO KIO
615,BEDOK RESERVOIR RD,11,BD,158,0,0,136,20,1,1,0,0,0,0,0,0,158,0,413.3,58,1.33224981185032,103.915868711978,470615,BEDOK
615,BT PANJANG RING RD,21,BP,170,0,0,0,90,80,0,0,0,0,0,0,0,170,0,577.0,78,1.38514726798653,103.762438315763,670615,BUKIT PANJANG
615,CHOA CHU KANG ST 62,9,CCK,77,0,0,0,61,16,0,0,0,0,0,0,0,77,0,257.29999999999995,72,1.40089907208214,103.744889705072,680615,CHOA CHU KANG
615,ELIAS RD,18,PRC,82,0,0,0,24,58,0,0,0,0,0,0,0,82,0,282.2,72,1.37638224389324,103.941749209189,510615,PASIR RIS
615,HOUGANG AVE 8,13,HG,72,0,0,0,0,0,72,0,0,0,0,0,0,72,0,273.59999999999997,63,1.36861360410086,103.88493791631,530615,HOUGANG
615,WOODLANDS AVE 4,12,WL,115,0,0,0,60,55,0,0,0,0,0,0,0,115,0,390.5,75,1.43408170813881,103.796662417315,730615,WOODLANDS
615,YISHUN RING RD,11,YS,100,0,0,60,40,0,0,0,0,0,0,0,0,100,0,282.0,64,1.4196134507191,103.835476274579,760615,YISHUN
615A,EDGEFIELD PLAINS,17,PG,95,0,0,0,95,0,0,0,0,0,0,0,0,95,0,313.5,89,1.40386056428575,103.909541012348,821615,PUNGGOL
615B,EDGEFIELD PLAINS,17,PG,95,0,0,0,95,0,0,0,0,0,0,0,0,95,0,313.5,89,1.40374587144445,103.909882888515,822615,PUNGGOL
615C,EDGEFIELD PLAINS,17,PG,112,0,0,0,112,0,0,0,0,0,0,0,0,112,0,369.59999999999997,89,1.40355883669341,103.910153513143,823615,PUNGGOL
616,ANG MO KIO AVE 4,11,AMK,50,0,0,0,0,0,50,0,0,0,0,0,0,50,0,190.0,73,1.37746746996281,103.838776659182,560616,ANG MO KIO
616,BEDOK RESERVOIR RD,11,BD,198,0,0,176,20,0,2,0,0,0,0,0,0,198,0,513.6,59,1.33182713238417,103.914991045591,470616,BEDOK
616,CHOA CHU KANG ST 62,9,CCK,75,0,0,0,59,16,0,0,0,0,0,0,0,75,0,250.7,72,1.39959239449991,103.744711678054,680616,CHOA CHU KANG
616,HOUGANG AVE 8,13,HG,148,0,0,0,88,60,0,0,0,0,0,0,0,148,0,500.4,63,1.36888651247082,103.883561152084,530616,HOUGANG
616,SENJA RD,18,BP,117,0,0,0,117,0,0,0,0,0,0,0,0,117,0,386.09999999999997,78,1.38482207165437,103.761181895733,670616,BUKIT PANJANG
616,WOODLANDS AVE 4,12,WL,103,0,0,0,48,55,0,0,0,0,0,0,0,103,0,350.9,75,1.4343227615451,103.795844279939,730616,WOODLANDS
616,YISHUN RING RD,4,YS,16,0,0,0,0,8,8,0,0,0,0,0,0,16,0,58.4,64,1.4196668805325,103.834890681721,760616,YISHUN
617,ANG MO KIO AVE 4,13,AMK,98,0,0,0,30,68,0,0,0,0,0,0,0,98,0,337.0,73,1.37751709133929,103.838051857076,560617,ANG MO KIO
617,BEDOK RESERVOIR RD,9,BD,95,0,31,63,1,0,0,0,0,0,0,0,0,95,0,238.3,58,1.33312757781896,103.91651174393,470617,BEDOK
617,BT PANJANG RING RD,21,BP,80,0,0,0,0,0,80,0,0,0,0,0,0,80,0,304.0,78,1.38565259545477,103.762825738906,670617,BUKIT PANJANG
617,CHOA CHU KANG NTH 7,12,CCK,90,0,0,0,34,56,0,0,0,0,0,0,0,90,0,308.2,72,1.40047053163504,103.746343470361,680617,CHOA CHU KANG
617,HOUGANG AVE 8,12,HG,136,0,0,68,68,0,0,0,0,0,0,0,0,136,0,394.4,63,1.3692978923853,103.883826832419,530617,HOUGANG
617,JURONG WEST ST 65,16,JW,120,0,0,0,120,0,0,0,0,0,0,0,0,120,0,396.0,77,1.34092564953584,103.700561353198,640617,JURONG WEST
