blk_no,street,Postcode,n_supmkt_400,dist_supmkt,n_food_400,n_mrt_400m,dist_mrt,dist_cbd,n_presch_400,n_sch_2km,prank_2km,grnarea_400
266,TOH GUAN RD,600266,0,588.8153489420647,32,0,933.8032314003786,12869.256919542444,6,12,40.0,1.976688850551601
266,YISHUN ST 22,760266,3,167.55537675763676,107,0,937.6728739013596,14906.327350554666,5,15,29.0,3.425765864540761
266A,COMPASSVALE BOW,541266,2,57.093930487344316,42,0,412.0897009216115,9193.697946678316,7,27,23.0,1.800541816691534
266A,PUNGGOL WAY,821266,1,141.21034419673825,23,0,482.41783127693867,11704.47548419976,7,20,37.0,1.941830888280396
266B,COMPASSVALE BOW,542266,1,67.90559381114508,37,0,457.7819518004178,9222.409195395552,7,26,23.0,1.800516336879377
266B,PUNGGOL WAY,822266,2,123.87281500110593,32,0,475.1933994937067,11662.111118025046,7,21,37.0,1.215110614860749
266C,COMPASSVALE BOW,543266,1,87.96861553497601,24,0,472.14008126579364,9242.238642119337,7,26,23.0,1.75636457556722
266C,PUNGGOL WAY,823266,2,112.88596684219107,32,0,479.5287404948812,11613.727666295854,7,22,37.0,1.014637634069651
266D,PUNGGOL WAY,824266,2,144.76231572463965,32,0,451.1349942411899,11598.231607839907,7,23,37.0,1.123901597075129
267,BISHAN ST 24,570267,1,117.34057896589353,65,0,957.1959413886407,6165.584066273016,7,20,2.0,0.88807649629022
267,BOON LAY DR,640267,0,470.287469586569,17,0,872.699856230325,16903.04668927471,5,16,7.0,0.0
267,BT BATOK EAST AVE 4,650267,2,339.7566744721659,81,0,1149.2333620890747,11642.513482643419,4,7,56.0,9.864680867866946
267,PASIR RIS ST 21,510267,2,137.12554619408272,42,0,1459.2871354585934,12570.45440876937,5,13,16.0,1.034433659928585
267,TAMPINES ST 21,520267,1,345.8338169786021,22,0,489.05853290049043,10359.073864073998,7,21,10.0,2.914067769125914
267,TOH GUAN RD,600267,0,643.5480189305856,32,0,923.729611798899,12813.276789639536,5,12,40.0,1.956410706648495
267,YISHUN ST 22,760267,3,216.31136822631854,109,0,965.2007594040914,14900.478121358805,5,15,29.0,1.774858891069411
267A,COMPASSVALE LINK,541267,1,140.40450303997696,25,0,527.5710574850175,9285.806032488988,9,25,23.0,1.123501583011142
267A,PUNGGOL FIELD,821267,2,121.09407507796755,22,0,508.2199769980775,11541.210924482595,6,24,37.0,1.096647125444403
267B,COMPASSVALE LINK,542267,1,140.3148855279157,24,0,481.0518867169253,9294.78928141643,9,26,23.0,1.497272823794144
267B,PUNGGOL FIELD,822267,2,164.22225804941843,22,0,460.8219859299208,11541.204806921822,7,24,37.0,1.545856029388517
267C,PUNGGOL FIELD,823267,3,207.5774230521638,32,0,418.5637325198584,11538.459480982636,7,25,37.0,2.202718978981759
268,BISHAN ST 24,570268,1,187.51660347681076,65,0,1003.2915517931436,6179.230751287928,4,20,2.0,0.88807649629022
268,BT BATOK EAST AVE 4,650268,2,294.5948368652499,82,0,1071.0927991027143,11734.709255647735,3,11,46.0,5.953107445224262
268,PASIR RIS ST 21,510268,2,218.20676015633722,42,0,1371.4945185921347,12488.105622533574,7,14,16.0,1.095270900966982
268,TAMPINES ST 21,520268,1,334.7666766780517,33,1,371.7193417282804,10247.401191062047,3,24,10.0,3.982772359468284
268,TOH GUAN RD,600268,0,626.5690963835729,32,0,939.2495479525227,12826.219237021323,3,13,40.0,2.082269577761314
268,YISHUN ST 22,760268,2,244.17181645960747,109,0,994.7777629876448,14921.314935435263,5,14,29.0,1.367858265156108
268A,BOON LAY DR,641268,0,468.2754069813875,8,0,1049.6437123324374,16905.08484885114,5,16,7.0,0.0
268A,COMPASSVALE LINK,541268,2,243.83590998010845,45,0,417.50010585818217,9365.754418942133,11,28,23.0,1.297637540172757
268A,PUNGGOL FIELD,821268,2,157.51802029051547,22,0,522.2332438295768,11490.406259410773,5,25,37.0,1.31619233733251
268B,BOON LAY DR,642268,0,515.2551186346126,18,0,1004.8105064198588,16844.181257637243,7,16,7.0,0.0
268B,COMPASSVALE LINK,542268,2,285.2551990775527,45,1,389.6152975983487,9381.091153062876,10,28,23.0,1.550920530701364
268B,PUNGGOL FIELD,822268,2,187.94482951401025,23,0,537.6864489574737,11452.402081675611,5,25,37.0,1.537173494550842
268C,BOON LAY DR,643268,0,500.8541957995529,17,0,967.0027640793304,16823.37842260589,7,16,7.0,0.241071976050864
268C,COMPASSVALE LINK,543268,3,328.69099371391843,55,1,378.4220790797459,9402.901366449994,9,28,23.0,1.566626970189372
268C,PUNGGOL FIELD,823268,3,247.68071374255496,32,0,475.01858363175523,11439.81598628413,5,25,37.0,2.557866070351566
268D,COMPASSVALE LINK,544268,3,341.93553276102665,55,1,389.3229234070366,9431.77718413786,9,27,37.0,1.517201592043307
268D,PUNGGOL FIELD,824268,3,288.19124400036986,32,0,435.09791993574845,11436.330357733807,6,25,37.0,2.724378267668601
269,BISHAN ST 24,570269,1,128.25500526802594,65,0,902.9650114954894,6087.162434758991,6,20,4.0,1.119707302232945
269,BT BATOK EAST AVE 4,650269,2,292.1971352344362,81,0,1100.327937470376,11684.212109171549,4,9,56.0,7.08676907587189
269,PASIR RIS ST 21,510269,2,158.58917782069116,41,0,1429.264891389987,12557.511693872373,7,13,16.0,1.483428644425844
269,TAMPINES ST 21,520269,1,262.7447441668537,16,0,426.86289989115664,10223.112753938536,5,23,10.0,3.58784236311456
269,TOH GUAN RD,600269,0,689.676688912505,25,0,942.5442986160294,12742.181983134791,3,13,40.0,1.743799081314445
269,YISHUN ST 22,760269,2,323.0157153735413,118,0,1035.4783045963188,14901.366493353105,10,14,29.0,0.062486892612723
269A,COMPASSVALE LINK,541269,2,248.62496725440693,46,1,289.7191278607578,9279.574967095863,9,27,23.0,2.4609136224838
269A,PUNGGOL FIELD,821269,3,271.0644826587597,37,1,377.62554495448654,11439.056644430862,7,25,37.0,2.790810058231217
269A,QUEEN ST,181269,1,222.60232374511205,396,2,209.64692757408952,163.4652202640661,3,4,17.0,0.702954158181491
269B,COMPASSVALE LINK,542269,2,214.75212143390692,46,1,323.8919141306014,9280.53260367804,10,27,23.0,2.211071102777922
269B,PUNGGOL FIELD,822269,3,299.0649180351806,37,1,398.1069900223162,11460.071897566831,6,25,37.0,2.657325056168598
269B,QUEEN ST,182269,2,259.29618940070776,383,3,249.53599549747543,181.24463754189838,3,4,17.0,0.519133974640798
269C,COMPASSVALE LINK,543269,2,182.741934934648,46,1,368.6041172561436,9287.143258078066,9,27,23.0,1.808309715009863
269C,PUNGGOL FIELD,823269,3,272.0727461127944,32,0,406.2101790625673,11477.69502932718,6,25,37.0,2.554745983686468
269C,QUEEN ST,183269,1,256.156731857389,360,3,240.4103617874928,168.48022482432236,3,4,17.0,0.866966210485013
269D,COMPASSVALE LINK,544269,2,161.79587292671397,46,0,414.1117828036882,9295.847187230735,8,26,23.0,1.658737786130938
27,BALAM RD,370027,2,221.05318660748551,59,0,509.7858754838085,3489.20950123881,4,10,42.0,0.4558474174485
27,CHAI CHEE RD,460027,4,118.04501527134909,48,0,721.7211124800995,6478.98674040761,6,15,21.0,0.64433925981894
27,DOVER CRES,130027,1,84.07719838963946,15,0,725.6389758580483,7499.618275658619,2,11,13.0,0.0
27,GHIM MOH LINK,270027,4,61.07304391115854,90,0,577.9296051430873,7238.467632109971,3,10,13.0,0.75141876277814
27,JLN BAHAGIA,320027,2,199.57424736741888,39,0,791.4324472421948,2523.350401155263,5,15,12.0,0.239843898865385
27,LIM LIAK ST,160027,1,185.09496502527386,134,0,433.1903943718047,1563.788642073403,5,12,15.0,0.0
27,MARINE CRES,440027,1,272.1027158543599,21,0,1881.818445100441,4943.538272554334,4,11,9.0,9.04638298780528
27,MARSILING DR,730027,0,1047.3582963849972,20,0,1059.7218937813034,17778.231446324964,4,8,90.0,0.594946515436681
27,NEW UPP CHANGI RD,462027,2,387.4018916368097,55,0,549.4965875151848,7680.6626417465795,8,18,6.0,2.071160644970296
27,TANGLIN HALT RD,142027,0,457.6302403400187,28,0,485.8236162202306,5294.820565676889,4,7,20.0,0.0
27,TELOK BLANGAH WAY,90027,0,431.05478625367635,17,0,994.5532206848433,2214.3105735036315,4,9,15.0,13.007114886537508
27,TOA PAYOH EAST,310027,1,114.55767026652846,54,0,986.4802042642068,3233.235749588412,5,20,12.0,0.0
27A,JLN MEMBINA,163027,1,126.53202419982571,61,0,519.0697380996239,2074.624290879454,2,14,15.0,0.0
27B,JLN MEMBINA,164027,1,86.46508424135267,68,0,434.9451934970046,2075.79754160135,4,14,15.0,0.0
270,BANGKIT RD,670270,2,315.7290011868265,47,0,1319.6922089872257,12045.775342600826,7,12,39.0,7.431278691995201
270,BISHAN ST 24,570270,1,177.27037728592177,65,0,945.1583089265995,6106.929759291742,3,18,4.0,1.284316184523769
270,PASIR RIS ST 21,510270,2,103.81172733685,41,0,1499.151251245607,12632.255533123584,4,13,16.0,1.537301594576698
270,TAMPINES ST 21,520270,1,150.1535253256586,16,0,561.4245893008481,10219.976950101169,6,22,10.0,2.82643867422728
270,TOH GUAN RD,600270,0,688.481684667381,25,0,944.2565736717324,12686.826539811456,4,12,40.0,1.804037272478362
270,YISHUN ST 22,760270,1,301.396612934905,111,0,1041.4740328064404,14937.962533001639,7,14,29.0,0.412873803585914
270A,PUNGGOL FIELD,821270,2,273.4812822032734,110,1,297.924858075307,11542.565251961245,7,24,37.0,2.508117550767884
270A,SENGKANG CTRL,541270,2,149.32295067249473,45,1,341.8508278903901,9446.775030576242,9,28,37.0,1.730218586202636
270B,PUNGGOL FIELD,822270,2,284.9252729486798,28,1,341.778811942574,11542.189191046913,6,25,37.0,2.430737016305976
270C,PUNGGOL FIELD,823270,2,256.21639711207575,28,1,359.2655944537715,11558.238968404536,6,25,37.0,2.321448431551505
271,BANGKIT RD,670271,1,242.29789117547625,47,0,1348.010687074847,12109.84298475802,7,13,39.0,7.295678652308259
271,BISHAN ST 24,570271,1,176.55066479904184,65,0,910.0137597283389,6067.26129542047,5,19,4.0,1.708835933131701
271,BT BATOK EAST AVE 4,650271,2,212.17723742516233,81,0,1042.1086895795827,11712.466911032627,5,9,56.0,4.120905680201022
271,CHOA CHU KANG AVE 2,680271,2,241.1115955373246,50,0,763.5364380237747,14973.55740513298,15,15,27.0,1.13164256301078
271,PASIR RIS ST 21,510271,2,111.99551194508041,41,0,1474.71169357752,12599.41198195569,6,13,16.0,1.500751487736668
271,QUEEN ST,180271,1,218.09558898735304,376,3,197.74796088359224,120.26234390803839,2,4,17.0,0.988275498900071
271,TAMPINES ST 21,520271,2,226.36056184303504,29,0,626.0834536229881,10320.88807861545,6,22,10.0,2.396717983785801
271,TOH GUAN RD,600271,0,689.9636468281143,25,0,892.8963091904287,12696.775592149866,3,13,40.0,1.207167210147434
271,YISHUN ST 22,760271,1,359.2916441071701,106,0,1098.950728548437,14973.551581601943,10,14,29.0,0.040175705545847
271A,JURONG WEST ST 24,641271,1,242.7025431445674,27,0,1375.5422629773225,17386.377333733315,4,13,7.0,0.283675798352998
271A,PUNGGOL WALK,821271,1,190.91207418949415,101,1,214.296625052005,11546.967624884177,6,23,37.0,2.188379282216056
271A,SENGKANG CTRL,541271,1,186.88562047018536,40,1,380.64772858878484,9481.811888780772,8,28,37.0,1.765316087961103
271B,JURONG WEST ST 24,642271,1,211.615502481167,27,0,1331.107444849398,17350.913643280808,4,13,7.0,0.237350471040379
271B,PUNGGOL WALK,822271,1,219.9351565919516,101,1,171.08410092375337,11600.657375111463,7,23,37.0,2.266790856757903
271B,SENGKANG CTRL,542271,2,186.48873179366157,45,1,323.1030092814108,9423.54369453491,8,28,37.0,1.994098380012535
271C,JURONG WEST ST 24,643271,1,180.0472044421673,27,0,1291.982388815446,17331.558516722787,4,13,7.0,0.133255117910399
271C,PUNGGOL WALK,823271,1,182.92339685694094,101,1,133.49213319187464,11592.228295944704,6,23,37.0,2.552154263392143
271C,SENGKANG CTRL,543271,2,206.67370328089999,45,1,276.3949597030341,9374.355422285727,8,30,23.0,2.091124875474587
271D,JURONG WEST ST 24,644271,1,216.04877019953295,16,0,1270.3393475527737,17263.398959985705,4,15,7.0,0.0
271D,PUNGGOL WALK,824271,1,140.16759721520063,101,1,174.16328867153564,11542.342810350687,6,23,37.0,2.429145594856158
272,BANGKIT RD,670272,1,235.2753489367338,41,0,1415.5357581435692,12105.944617391471,6,13,39.0,11.022900262554707
272,BISHAN ST 24,570272,1,148.38603696348704,38,0,823.0931624631221,6002.533732872993,7,19,4.0,1.541788324709732
272,BT BATOK EAST AVE 4,650272,2,158.94593173101748,90,0,927.8397713882376,11844.06700765975,5,13,40.0,1.586003418878382
272,CHOA CHU KANG AVE 2,680272,2,215.50049998502035,32,0,750.9291716649262,14938.789490920808,15,15,27.0,1.13164256301078
272,PASIR RIS ST 21,510272,2,199.0680047076296,41,0,1461.3372729268037,12610.371789499646,5,13,16.0,1.230884643358665
272,TAMPINES ST 22,520272,2,239.26491281740672,16,0,731.9895925858042,10354.096704598534,6,21,10.0,1.881878518504747
272,TOH GUAN RD,600272,0,612.6947376782409,25,0,895.0229879890704,12800.931571501444,3,13,40.0,1.60129179455643
272,YISHUN ST 22,760272,1,315.3432290740509,81,0,1087.0346498060687,15016.362841971608,4,13,29.0,0.984821412752563
272A,JURONG WEST ST 24,641272,1,260.8628956587535,16,0,1292.6864646655927,17239.236212530206,3,16,7.0,0.0
272A,PUNGGOL WALK,821272,1,114.3370567314503,19,1,220.22395010833063,11495.797026751838,6,24,37.0,2.490797352484037
272A,SENGKANG CTRL,541272,2,150.60691760382662,41,1,279.5467526592497,9385.17163354622,8,29,37.0,1.768794855125039
272B,JURONG WEST ST 24,642272,1,250.4876118628311,26,0,1324.2818487375641,17288.86347921525,4,14,7.0,0.0
272B,PUNGGOL WALK,822272,1,158.42677108663796,19,1,246.80645735963103,11496.798754199388,6,24,37.0,2.319116143455869
272B,SENGKANG CTRL,542272,2,192.36159815859418,48,1,227.12163092072043,9331.650655984702,8,29,23.0,2.080572654818329
272C,JURONG WEST ST 24,643272,1,271.3577464079525,27,0,1370.4183927353597,17329.85308455297,4,13,7.0,0.100655615124065
272C,PUNGGOL WALK,823272,1,146.41145341121145,19,1,290.9988954890407,11444.905473319603,6,25,37.0,2.412736516115329
272C,SENGKANG CTRL,543272,2,215.37573095318055,49,1,172.78848672634115,9276.362099503382,6,27,23.0,2.475047290809013
272D,JURONG WEST ST 24,644272,1,283.3709391436135,27,0,1396.4656206723887,17357.83988398481,4,13,7.0,0.228888767303058
272D,PUNGGOL WALK,824272,1,100.82687391864788,19,1,268.7715614543101,11445.523698795103,6,25,37.0,2.492883114108163
272D,SENGKANG CTRL,544272,2,176.28794132016444,50,1,126.42468230452184,9231.649834064277,6,27,23.0,2.578707893777941
273,BANGKIT RD,670273,1,314.3300438143646,41,0,1492.9874739621614,12033.571304008337,4,12,39.0,17.14413842818286
273,CHOA CHU KANG AVE 2,680273,2,230.30568347778933,33,0,690.2241452424961,14957.995854350569,15,16,27.0,1.13164256301078
273,PASIR RIS ST 21,510273,2,179.94407044333738,41,0,1431.1380329796139,12571.574501137986,5,13,16.0,1.421968651625299
273,TAMPINES ST 22,520273,2,188.7794423506699,16,0,687.917741908646,10345.36744134733,6,21,10.0,2.075930416442278
273,TOH GUAN RD,600273,0,550.7663806721424,25,0,848.8551415630784,12838.582189617007,3,13,40.0,1.552605053830237
273,YISHUN ST 22,760273,2,288.6240127117289,109,0,1049.0580630862237,14970.634553597503,4,14,29.0,0.96964479172062
273A,BISHAN ST 24,571273,1,96.13594743507501,38,0,769.9446388186376,6003.33662678781,7,20,4.0,1.235981609601408
273A,COMPASSVALE LINK,541273,3,242.63577735994917,55,1,241.73194362098695,9294.09574012924,10,29,23.0,2.832356347697457
273A,JURONG WEST AVE 3,641273,1,294.79360814184133,27,0,1448.9853623925326,17469.992580490056,5,11,7.0,0.322135304359572
273A,PUNGGOL PL,821273,1,93.69298447782448,15,1,250.13744309690318,11456.598004041785,6,24,37.0,2.42916719503366
273B,BISHAN ST 24,572273,1,131.8633923358035,38,0,777.9838655276051,5981.669408828264,6,19,4.0,1.250250025162047
273B,COMPASSVALE LINK,542273,3,289.08644713676716,55,1,278.71351296715517,9345.457864619417,10,30,23.0,2.502243282593362
273B,JURONG WEST AVE 3,642273,1,307.31353875286175,27,0,1457.4445994312687,17460.000147983676,4,11,7.0,0.306145390684183
273B,PUNGGOL PL,822273,1,68.832068278329,18,1,287.8170450354363,11410.923254507054,6,25,37.0,2.550178452840079
273C,COMPASSVALE LINK,543273,2,244.6077689655769,45,1,245.19333005271966,9334.68883037474,8,30,23.0,2.421517595841336
273C,JURONG WEST AVE 3,643273,1,343.3132502695999,27,0,1480.3157405269496,17433.039644144093,4,12,7.0,0.283675798352998
273C,PUNGGOL PL,823273,1,0.000852624038748,18,1,263.9193523919707,11428.336162147094,6,25,37.0,2.810388480552843
273D,COMPASSVALE LINK,544273,3,220.03389092777172,51,1,202.79458421799058,9283.71248215979,9,28,23.0,2.777960174578985
273D,JURONG WEST AVE 3,644273,1,385.4541666666818,28,0,1545.3153948318227,17546.1954185601,4,11,7.0,0.33111365443774
273D,PUNGGOL PL,824273,1,24.62491871933754,18,1,239.81732722505913,11452.595674998307,6,25,37.0,2.806925234998775
274,BANGKIT RD,670274,1,296.2226085374558,41,0,1418.1505380149924,12045.144167304494,5,12,39.0,12.326030809818832
274,BT BATOK EAST AVE 4,650274,2,105.86506657060549,98,0,941.8559363036522,11795.846657727927,6,12,40.0,1.8135470795812
274,CHOA CHU KANG AVE 2,680274,2,204.60648346251827,32,0,682.3942841186797,14984.19173818555,14,16,27.0,1.13164256301078
274,PASIR RIS ST 21,510274,2,242.0991258925246,41,0,1379.857291394635,12526.471787405431,5,13,16.0,1.192909331344183
274,TAMPINES ST 22,520274,2,201.4403393516789,16,0,673.2889384458647,10286.684263797677,6,21,10.0,2.619761412264213
274,TOH GUAN RD,600274,0,672.4943739187275,25,0,830.0663541993728,12671.586255814807,2,13,40.0,0.26143496776375
274,YISHUN ST 22,760274,2,218.10639424363137,109,0,993.3798422972797,14953.58343264243,5,14,29.0,2.886907447198533
274A,COMPASSVALE BOW,541274,2,349.6683092153534,71,1,320.108928581337,8883.450960002021,4,27,23.0,1.170944740868561
274A,JURONG WEST AVE 3,641274,1,385.33348886450517,27,0,1534.9652086337746,17493.180834963514,4,11,7.0,0.33111365443774
274A,PUNGGOL PL,821274,1,130.36042577827493,14,1,202.5560685532118,11512.822929654354,8,24,37.0,2.29535588813703
274B,COMPASSVALE BOW,542274,1,307.41563182813223,31,1,271.2730245520133,8932.31767199564,3,28,23.0,1.091124230617647
274B,JURONG WEST ST 25,642274,0,451.40478926325994,14,0,1606.8850216646717,17552.51631159113,4,11,7.0,0.33111365443774
274B,PUNGGOL PL,822274,1,145.21850819314594,96,1,159.93462225223973,11550.188584808708,7,24,37.0,2.425926366289346
274C,COMPASSVALE BOW,543274,1,277.032689254743,31,1,232.2569746923507,8978.492878989166,5,28,23.0,1.36668243818635
274C,JURONG WEST ST 25,643274,0,458.8752158855079,12,0,1601.5996171033769,17498.723179574154,4,11,7.0,0.308614632874306
274C,PUNGGOL PL,823274,1,134.3532176454517,99,1,142.6004037566729,11555.011316492757,5,24,37.0,2.608418312147107
274D,JURONG WEST AVE 3,644274,1,392.4058966272179,26,0,1514.6805107601115,17410.98084758931,4,13,7.0,0.274390168302716
274D,PUNGGOL PL,824274,1,93.6671867111325,100,1,172.63895033220882,11520.034421335587,6,24,37.0,2.614655295793955
275,BANGKIT RD,670275,2,322.437549717493,41,0,1397.1713466197748,12020.804725198668,5,12,39.0,11.820112859130484
275,BT BATOK EAST AVE 4,650275,2,149.2203948238894,90,0,978.3788170505258,11769.03504113036,5,10,56.0,2.629688784512864
275,CHOA CHU KANG AVE 2,680275,3,169.08374193563787,50,0,712.6938026905085,15037.117578419029,13,15,27.0,1.2361963942818
275,PASIR RIS ST 21,510275,2,221.93072935892127,41,0,1465.0430229811184,12617.671208322787,6,13,16.0,1.231867008985595
275,TAMPINES ST 22,520275,2,147.16034037763285,16,0,606.945149286101,10295.307556780512,6,20,10.0,2.94916554222256
275,TOH GUAN RD,600275,0,668.165190305272,25,0,899.2420767950648,12495.187560264883,3,12,40.0,0.257578985202061
275,YISHUN ST 22,760275,2,218.25456120734873,101,0,1006.6356311699562,14990.991916831968,5,13,29.0,4.231870018193276
275A,BISHAN ST 24,571275,1,61.45392440551497,38,0,830.4589219905415,6052.334628225495,6,20,4.0,1.109372529988012
275A,COMPASSVALE LINK,541275,2,125.71804305372298,50,1,164.91285734203228,9156.35156285503,5,27,23.0,2.949701453170232
275A,JURONG WEST ST 25,641275,0,422.55881997741244,28,0,1585.4662809772917,17641.066222593345,5,12,7.0,0.33111365443774
275B,COMPASSVALE LINK,542275,3,150.39469982254928,60,1,163.95727639706914,9202.23813103738,6,27,23.0,2.976242001262043
275B,JURONG WEST ST 25,642275,0,464.9694078345931,14,0,1628.355913283426,17635.09525629885,4,11,7.0,0.33111365443774
275C,COMPASSVALE LINK,543275,3,107.15352575054878,59,1,101.4700920991048,9172.256662157934,7,27,23.0,2.916255371485899
275C,JURONG WEST ST 25,643275,0,485.11444576488253,14,0,1646.6617330778417,17615.844100233284,4,11,7.0,0.33111365443774
